location,lat,lon,time_utc,month,hour,ghi_w_m2,ambient_c,wind_m_s,baseline_shell_temp_c,ant_shell_temp_c,temp_drop_c,equiv_heat_reduction_w_m2,equiv_electric_saved_kwh_m2_hour
tes5,41.709699,12.654289,20110104:1500,1,15,40.0,6.09,2.14,4.601477608084679,3.822419159114361,0.7790584489703178,12.512,0.00391
tes5,41.709699,12.654289,20110104:1600,1,16,0.0,5.67,2.28,3.1158319860696793,3.006705418229103,0.10912656784057617,0.0,0.0
tes5,41.709699,12.654289,20110104:1700,1,17,0.0,5.2,2.34,2.687227614223957,2.5793666020035744,0.10786101222038269,0.0,0.0
tes5,41.709699,12.654289,20110104:1800,1,18,0.0,4.77,2.41,2.301784008741379,2.1953028813004494,0.10648112744092941,0.0,0.0
tes5,41.709699,12.654289,20110104:1900,1,19,0.0,5.01,2.07,2.3553182184696198,2.243194058537483,0.11212415993213654,0.0,0.0
tes5,41.709699,12.654289,20110104:2000,1,20,0.0,4.72,2.0,2.0312614366412163,1.918143630027771,0.11311780661344528,0.0,0.0
tes5,41.709699,12.654289,20110104:2100,1,21,0.0,4.26,2.0,1.5817730501294136,1.468963585793972,0.11280946433544159,0.0,0.0
tes5,41.709699,12.654289,20110104:2200,1,22,0.0,3.87,2.0,1.2006760761141777,1.088128574192524,0.11254750192165375,0.0,0.0
tes5,41.709699,12.654289,20110104:2300,1,23,0.0,3.35,2.0,0.6925338134169579,0.5803362280130386,0.11219758540391922,0.0,0.0
tes5,41.709699,12.654289,20110105:0000,1,0,0.0,2.79,2.07,0.18542811274528503,0.0747988373041153,0.11062927544116974,0.0,0.0
tes5,41.709699,12.654289,20110105:0100,1,1,0.0,2.87,2.07,0.2636272460222244,0.15294376760721207,0.11068347841501236,0.0,0.0
tes5,41.709699,12.654289,20110105:0200,1,2,0.0,2.39,2.14,-0.16673285514116287,-0.27592167258262634,0.10918881744146347,0.0,0.0
tes5,41.709699,12.654289,20110105:0300,1,3,0.0,2.27,2.14,-0.2840641885995865,-0.3931715339422226,0.10910734534263611,0.0,0.0
tes5,41.709699,12.654289,20110105:0400,1,4,0.0,1.96,2.14,-0.5871739238500595,-0.6960708275437355,0.108896903693676,0.0,0.0
tes5,41.709699,12.654289,20110105:0500,1,5,0.0,2.07,2.14,-0.47961823642253876,-0.5885897949337959,0.10897155851125717,0.0,0.0
tes5,41.709699,12.654289,20110105:0600,1,6,0.0,1.95,2.34,-0.4924367927014828,-0.5980996787548065,0.10566288605332375,0.0,0.0
tes5,41.709699,12.654289,20110105:0700,1,7,50.0,2.95,2.21,1.846282109618187,0.9103876352310181,0.9358944743871689,15.64,0.0048875
tes5,41.709699,12.654289,20110105:0800,1,8,68.0,4.05,2.28,3.4386420994997025,2.2254211828112602,1.2132209166884422,21.270400000000002,0.006647
tes5,41.709699,12.654289,20110105:0900,1,9,62.0,5.36,2.28,4.546663761138916,3.432795889675617,1.1138678714632988,19.393600000000003,0.0060605
tes5,41.709699,12.654289,20110105:1000,1,10,63.0,6.78,2.62,6.01092804223299,4.955427218228579,1.0555008240044117,19.706400000000002,0.0061582500000000005
tes5,41.709699,12.654289,20110105:1100,1,11,343.0,7.55,2.9,13.649062030017376,8.696577996015549,4.952484034001827,107.2904,0.03352825
tes5,41.709699,12.654289,20110105:1200,1,12,212.0,7.77,2.76,10.746452435851097,7.55274772644043,3.1937047094106674,66.31360000000001,0.020723000000000002
tes5,41.709699,12.654289,20110105:1300,1,13,296.0,8.25,2.69,13.374135382473469,8.917343970388174,4.456791412085295,92.5888,0.028934
tes5,41.709699,12.654289,20110105:1400,1,14,123.0,8.05,2.41,8.833861164748669,6.80095387622714,2.0329072885215282,38.4744,0.012023250000000001
tes5,41.709699,12.654289,20110105:1500,1,15,11.0,7.48,2.28,5.192629434168339,4.9044303223490715,0.2881991118192673,3.4408000000000003,0.00107525
tes5,41.709699,12.654289,20110105:1600,1,16,0.0,6.72,2.28,4.14274163544178,4.032912328839302,0.10982930660247803,0.0,0.0
tes5,41.709699,12.654289,20110105:1700,1,17,0.0,6.07,2.07,3.3912955224514008,3.2784631475806236,0.11283237487077713,0.0,0.0
tes5,41.709699,12.654289,20110105:1800,1,18,0.0,5.51,2.0,2.803182080388069,2.689536437392235,0.11364564299583435,0.0,0.0
tes5,41.709699,12.654289,20110105:1900,1,19,0.0,4.74,1.93,2.0089109241962433,1.8945707008242607,0.11434022337198257,0.0,0.0
tes5,41.709699,12.654289,20110105:2000,1,20,0.0,4.32,1.93,1.598614752292633,1.4845553785562515,0.11405937373638153,0.0,0.0
tes5,41.709699,12.654289,20110105:2100,1,21,0.0,3.74,2.07,1.1140185967087746,1.0027477703988552,0.11127082630991936,0.0,0.0
tes5,41.709699,12.654289,20110105:2200,1,22,0.0,3.19,2.07,0.5764198675751686,0.46552013605833054,0.11089973151683807,0.0,0.0
tes5,41.709699,12.654289,20110105:2300,1,23,0.0,2.38,2.14,-0.17651040107011795,-0.2856925129890442,0.10918211191892624,0.0,0.0
tes5,41.709699,12.654289,20110106:0000,1,0,0.0,2.24,2.07,-0.35220034420490265,-0.4624570161104202,0.11025667190551758,0.0,0.0
tes5,41.709699,12.654289,20110106:0100,1,1,0.0,1.75,2.14,-0.7925096526741982,-0.9012636169791222,0.10875396430492401,0.0,0.0
tes5,41.709699,12.654289,20110106:0200,1,2,0.0,1.73,2.21,-0.7745325937867165,-0.8821242675185204,0.1075916737318039,0.0,0.0
tes5,41.709699,12.654289,20110106:0300,1,3,0.0,1.66,2.34,-0.776191707700491,-0.8816572278738022,0.10546552017331123,0.0,0.0
tes5,41.709699,12.654289,20110106:0400,1,4,0.0,1.84,2.41,-0.5655154213309288,-0.6700131669640541,0.1044977456331253,0.0,0.0
tes5,41.709699,12.654289,20110106:0500,1,5,0.0,1.95,2.41,-0.4578598216176033,-0.5624324455857277,0.10457262396812439,0.0,0.0
tes5,41.709699,12.654289,20110106:0600,1,6,0.0,2.07,2.34,-0.3750224784016609,-0.48076700419187546,0.10574452579021454,0.0,0.0
tes5,41.709699,12.654289,20110106:0700,1,7,21.0,3.79,2.34,1.890863161534071,1.4459296688437462,0.4449334926903248,6.5688,0.00205275
tes5,41.709699,12.654289,20110106:0800,1,8,75.0,4.73,2.21,4.28992684930563,2.9456759989261627,1.344250850379467,23.46,0.00733125
tes5,41.709699,12.654289,20110106:0900,1,9,169.0,6.96,2.21,9.099570736289024,6.233590561896563,2.8659801743924618,52.863200000000006,0.016519750000000003
tes5,41.709699,12.654289,20110106:1000,1,10,155.0,8.76,2.55,10.338136292994022,7.879276722669601,2.458859570324421,48.484,0.01515125
