location,lat,lon,time_utc,month,hour,ghi_w_m2,ambient_c,wind_m_s,baseline_shell_temp_c,ant_shell_temp_c,temp_drop_c,equiv_heat_reduction_w_m2,equiv_electric_saved_kwh_m2_hour
wien,48.212614,16.412059,20170107:0600,1,6,0.0,-9.69,5.03,-11.092506535351276,-11.160354688763618,0.06784815341234207,0.0,0.0
wien,48.212614,16.412059,20170107:0700,1,7,29.0,-10.31,4.97,-11.18086526170373,-11.55738415196538,0.3765188902616501,9.071200000000001,0.00283475
wien,48.212614,16.412059,20170107:0800,1,8,156.0,-9.89,5.52,-8.53500660508871,-10.139365121722221,1.6043585166335106,48.796800000000005,0.015249
wien,48.212614,16.412059,20170107:0900,1,9,257.0,-8.99,6.28,-6.195770595222712,-8.565336521714926,2.369565926492214,80.3896,0.025121749999999998
wien,48.212614,16.412059,20170107:1000,1,10,314.0,-8.0,5.86,-4.154691845178604,-7.1763864904642105,3.0216946452856064,98.2192,0.0306935
wien,48.212614,16.412059,20170107:1100,1,11,336.0,-7.1,5.66,-2.8123967722058296,-6.116309147328138,3.3039123751223087,105.1008,0.032844
wien,48.212614,16.412059,20170107:1200,1,12,298.0,-6.27,5.38,-2.5030343048274517,-5.544033478945494,3.040999174118042,93.21440000000001,0.029129500000000003
wien,48.212614,16.412059,20170107:1300,1,13,217.0,-5.85,4.97,-3.3587804064154625,-5.716163404285908,2.3573829978704453,67.8776,0.021211749999999998
wien,48.212614,16.412059,20170107:1400,1,14,86.0,-5.83,4.48,-5.720457788556814,-6.768189426511526,1.047731637954712,26.9008,0.008406499999999999
wien,48.212614,16.412059,20170107:1500,1,15,0.0,-6.3,3.17,-8.231907598674297,-8.320290353149176,0.08838275447487831,0.0,0.0
wien,48.212614,16.412059,20170107:1600,1,16,0.0,-6.75,2.55,-8.912442810833454,-9.008917175233364,0.09647436439990997,0.0,0.0
wien,48.212614,16.412059,20170107:1700,1,17,0.0,-6.98,2.14,-9.33102086186409,-9.4337372854352,0.10271642357110977,0.0,0.0
wien,48.212614,16.412059,20170107:1800,1,18,0.0,-6.99,1.72,-9.5783906057477,-9.688486568629742,0.11009596288204193,0.0,0.0
wien,48.212614,16.412059,20170107:1900,1,19,0.0,-7.6,1.59,-10.257517099380493,-10.369659140706062,0.11214204132556915,0.0,0.0
wien,48.212614,16.412059,20170107:2000,1,20,0.0,-7.59,1.31,-10.446928776800632,-10.564731508493423,0.11780273169279099,0.0,0.0
wien,48.212614,16.412059,20170107:2100,1,21,0.0,-7.53,1.03,-10.620105043053627,-10.74405774474144,0.1239527016878128,0.0,0.0
wien,48.212614,16.412059,20170107:2200,1,22,0.0,-7.39,0.9,-10.604778230190277,-10.731813237071037,0.1270350068807602,0.0,0.0
wien,48.212614,16.412059,20170107:2300,1,23,0.0,-7.15,0.62,-10.667511969804764,-10.801436118781567,0.13392414897680283,0.0,0.0
wien,48.212614,16.412059,20170108:0000,1,0,0.0,-6.87,0.55,-10.478426180779934,-10.614257156848907,0.13583097606897354,0.0,0.0
wien,48.212614,16.412059,20170108:0100,1,1,0.0,-6.73,0.55,-10.342466123402119,-10.478381030261517,0.1359149068593979,0.0,0.0
wien,48.212614,16.412059,20170108:0200,1,2,0.0,-6.56,0.62,-10.094310380518436,-10.22859662771225,0.13428624719381332,0.0,0.0
