location,lat,lon,time_utc,month,hour,ghi_w_m2,ambient_c,wind_m_s,baseline_roof_temp_c,ant_roof_temp_c,temp_drop_c,cooling_saved_w_m2,electric_saved_kwh_m2_hour
wien,48.212614,16.412059,20181002:0500,10,5,3.0,9.18,4.07,7.268117610365152,7.118009412661195,0.15010819770395756,0.0,0.0
wien,48.212614,16.412059,20181002:0600,10,6,76.0,9.39,3.66,9.917175928130746,8.239821819588542,1.677354108542204,0.0,0.0
wien,48.212614,16.412059,20181002:0700,10,7,159.0,9.7,4.62,12.67496008425951,9.72692109644413,2.94803898781538,0.0,0.0
wien,48.212614,16.412059,20181002:0800,10,8,89.0,10.46,5.24,11.22655514627695,9.666872536763549,1.559682609513402,0.0,0.0
wien,48.212614,16.412059,20181002:0900,10,9,506.0,11.08,5.45,23.09525879099965,14.938393076881766,8.156865714117885,0.0,0.0
wien,48.212614,16.412059,20181002:1000,10,10,293.0,12.02,6.0,17.88329747505486,13.399707074277103,4.483590400777757,0.0,0.0
wien,48.212614,16.412059,20181002:1100,10,11,378.0,12.64,6.0,20.636215982958674,14.891915852203965,5.744300130754709,0.0,0.0
wien,48.212614,16.412059,20181002:1200,10,12,525.0,13.12,5.93,24.891281323507428,16.917441855184734,7.973839468322694,1.0695375882089138,0.0003342304963152855
wien,48.212614,16.412059,20181002:1300,10,13,354.0,13.72,6.0,21.079447949305177,15.69926604628563,5.3801819030195475,0.0,0.0
wien,48.212614,16.412059,20181002:1400,10,14,340.0,13.83,6.14,20.724266450852156,15.633026505820453,5.0912399450317025,0.0,0.0
wien,48.212614,16.412059,20181002:1500,10,15,115.0,13.31,5.79,14.652769844979048,12.796546299941838,1.85622354503721,0.0,0.0
wien,48.212614,16.412059,20181002:1600,10,16,9.0,12.51,4.9,10.927554657682776,10.686111198738217,0.2414434589445591,0.0,0.0
wien,48.212614,16.412059,20181002:1700,10,17,0.0,11.41,4.34,9.436859358102083,9.346934147179127,0.08992521092295647,0.0,0.0
wien,48.212614,16.412059,20181002:1800,10,18,0.0,10.79,4.07,8.74958268366754,8.65726855583489,0.09231412783265114,0.0,0.0
wien,48.212614,16.412059,20181002:1900,10,19,0.0,10.08,3.24,7.768813315778971,7.667316552251577,0.10149676352739334,0.0,0.0
wien,48.212614,16.412059,20181002:2000,10,20,0.0,10.08,3.31,7.795772338286042,7.695158803835511,0.100613534450531,0.0,0.0
wien,48.212614,16.412059,20181002:2100,10,21,0.0,10.64,3.45,8.396889260038733,8.29763394780457,0.09925531223416328,0.0,0.0
wien,48.212614,16.412059,20181002:2200,10,22,0.0,11.18,3.59,8.97642306983471,8.878488950431347,0.09793411940336227,0.0,0.0
wien,48.212614,16.412059,20181002:2300,10,23,0.0,11.73,4.0,9.651023633778095,9.557355586439371,0.09366804733872414,0.0,0.0
wien,48.212614,16.412059,20181003:0000,10,0,0.0,12.13,4.9,10.29002970084548,10.20496355369687,0.08506614714860916,0.0,0.0
wien,48.212614,16.412059,20181003:0100,10,1,0.0,12.24,5.45,10.522104855626822,10.441644825041294,0.08046003058552742,0.0,0.0
wien,48.212614,16.412059,20181003:0200,10,2,0.0,12.13,5.52,10.428404472768307,10.348570682108402,0.07983379065990448,0.0,0.0
wien,48.212614,16.412059,20181003:0300,10,3,0.0,12.06,5.31,10.315046701580286,10.233553694561124,0.08149300701916218,0.0,0.0
wien,48.212614,16.412059,20181003:0400,10,4,0.0,11.79,5.1,10.00260317698121,9.919504085555673,0.08309909142553806,0.0,0.0
