location,lat,lon,time_utc,month,hour,ghi_w_m2,ambient_c,wind_m_s,baseline_roof_temp_c,ant_roof_temp_c,temp_drop_c,cooling_saved_w_m2,electric_saved_kwh_m2_hour
cairo,30.035811,31.201172,20060102:2000,1,20,0.0,13.79,3.45,11.484925337135792,11.383613981306553,0.10131135582923889,0.0,0.0
cairo,30.035811,31.201172,20060102:2100,1,21,0.0,13.01,3.24,10.639759600162506,10.536340568214655,0.10341903194785118,0.0,0.0
cairo,30.035811,31.201172,20060102:2200,1,22,0.0,12.45,3.03,10.004935441538692,9.899144768714905,0.10579067282378674,0.0,0.0
cairo,30.035811,31.201172,20060102:2300,1,23,0.0,11.91,3.03,9.476135671138763,9.370699189603329,0.10543648153543472,0.0,0.0
cairo,30.035811,31.201172,20060103:0000,1,0,0.0,11.58,2.97,9.12732733413577,9.0213019028306,0.10602543130517006,0.0,0.0
cairo,30.035811,31.201172,20060103:0100,1,1,0.0,11.27,3.03,8.849388416856527,8.744372557848692,0.10501585900783539,0.0,0.0
cairo,30.035811,31.201172,20060103:0200,1,2,0.0,11.0,3.03,8.584972396492958,8.48013425245881,0.10483814403414726,0.0,0.0
cairo,30.035811,31.201172,20060103:0300,1,3,0.0,11.06,3.24,8.729118080809712,8.626976627856493,0.10214145295321941,0.0,0.0
cairo,30.035811,31.201172,20060103:0400,1,4,0.0,11.16,3.52,8.932037288323045,8.833285328000784,0.09875196032226086,0.0,0.0
cairo,30.035811,31.201172,20060103:0500,1,5,24.0,11.24,3.66,9.901900785043836,9.30584104731679,0.596059737727046,0.0,0.0
cairo,30.035811,31.201172,20060103:0600,1,6,164.0,11.93,3.52,15.53437908180058,11.978634353727102,3.5557447280734777,0.0,0.0
cairo,30.035811,31.201172,20060103:0700,1,7,331.0,13.78,4.21,22.270169956609607,15.958893215283751,6.311276741325855,0.0,0.0
cairo,30.035811,31.201172,20060103:0800,1,8,524.0,16.28,4.83,29.5523698348552,20.51557802595198,9.036791808903217,6.662843801826239,0.0020821386880706997
cairo,30.035811,31.201172,20060103:0900,1,9,598.0,18.53,5.1,33.301079515367746,23.40482771396637,9.896251801401377,11.161295418441295,0.0034879048182629045
cairo,30.035811,31.201172,20060103:1000,1,10,633.0,20.43,5.31,35.680050905793905,25.514477994292974,10.16557291150093,12.198687493801117,0.003812089841812849
cairo,30.035811,31.201172,20060103:1100,1,11,612.0,21.78,5.38,36.28875565715134,26.552663249894977,9.736092407256365,11.683310888707638,0.0036510346527211367
cairo,30.035811,31.201172,20060103:1200,1,12,468.0,22.51,5.31,33.26530143618584,25.710333064198494,7.554968371987343,9.065962046384811,0.0028331131394952534
cairo,30.035811,31.201172,20060103:1300,1,13,325.0,22.63,5.31,29.54001205973327,24.242851734161377,5.297160325571895,6.356592390686274,0.0019864351220894604
cairo,30.035811,31.201172,20060103:1400,1,14,55.0,22.02,4.83,21.593015929684043,20.554914381355047,1.0381015483289957,0.0,0.0
cairo,30.035811,31.201172,20060103:1500,1,15,0.0,20.27,3.93,18.008638033643365,17.90874187834561,0.0998961552977562,0.0,0.0
cairo,30.035811,31.201172,20060103:1600,1,16,0.0,18.44,3.86,16.18999165482819,16.090478766709566,0.09951288811862469,0.0,0.0
cairo,30.035811,31.201172,20060103:1700,1,17,0.0,17.08,4.28,14.988133385777473,14.893999602645636,0.09413378313183784,0.0,0.0
cairo,30.035811,31.201172,20060103:1800,1,18,0.0,16.02,4.14,13.905325438827276,13.810405302792788,0.09492013603448868,0.0,0.0
cairo,30.035811,31.201172,20060103:1900,1,19,0.0,15.66,3.66,13.394435048103333,13.294416330754757,0.10001871734857559,0.0,0.0
cairo,30.035811,31.201172,20060103:2000,1,20,0.0,14.93,3.45,12.602355564013124,12.500304207205772,0.10205135680735111,0.0,0.0
cairo,30.035811,31.201172,20060103:2100,1,21,0.0,14.3,3.1,11.846191324293613,11.740118954330683,0.10607236996293068,0.0,0.0
cairo,30.035811,31.201172,20060103:2200,1,22,0.0,13.72,2.83,11.159709021449089,11.050360463559628,0.10934855788946152,0.0,0.0
cairo,30.035811,31.201172,20060103:2300,1,23,0.0,13.16,2.55,10.476442016661167,10.363433873280883,0.11300814338028431,0.0,0.0
cairo,30.035811,31.201172,20060104:0000,1,0,0.0,12.54,2.34,9.759298339486122,9.643507646396756,0.11579069308936596,0.0,0.0
cairo,30.035811,31.201172,20060104:0100,1,1,0.0,12.03,2.14,9.146692007780075,9.028057549148798,0.11863445863127708,0.0,0.0
cairo,30.035811,31.201172,20060104:0200,1,2,0.0,11.65,2.0,8.690008856356144,8.569313464686275,0.12069539166986942,0.0,0.0
cairo,30.035811,31.201172,20060104:0300,1,3,0.0,11.32,1.93,8.323220014572144,8.2015560567379,0.12166395783424377,0.0,0.0
cairo,30.035811,31.201172,20060104:0400,1,4,0.0,11.35,1.79,8.258987981826067,8.134895730763674,0.12409225106239319,0.0,0.0
cairo,30.035811,31.201172,20060104:0500,1,5,22.0,11.42,1.72,9.390491787344217,8.604670725762844,0.7858210615813732,0.0,0.0
cairo,30.035811,31.201172,20060104:0600,1,6,185.0,13.09,1.24,19.811421167105436,13.594996370375156,6.21642479673028,0.0,0.0
cairo,30.035811,31.201172,20060104:0700,1,7,363.0,17.14,1.03,33.89277232810855,21.644864045083523,12.247908283025026,11.871326793730258,0.0037097896230407056
cairo,30.035811,31.201172,20060104:0800,1,8,502.0,20.7,1.45,42.37291703000665,27.458211462944746,14.914705567061901,17.89764668047428,0.0055930145876482125
cairo,30.035811,31.201172,20060104:0900,1,9,602.0,23.13,2.21,45.6680750194937,30.532624572515488,15.135450446978211,18.162540536373854,0.005675793917616829
cairo,30.035811,31.201172,20060104:1000,1,10,625.0,24.8,2.76,45.991597697138786,31.788346776738763,14.203250920400023,17.043901104480028,0.005326219095150009
cairo,30.035811,31.201172,20060104:1100,1,11,584.0,25.9,3.03,44.63164057582617,31.91649094223976,12.715149633586407,15.258179560303688,0.004768181112594903
cairo,30.035811,31.201172,20060104:1200,1,12,477.0,26.47,3.1,41.15361570380628,30.80577639862895,10.347839305177331,12.417407166212797,0.003880439739441499
cairo,30.035811,31.201172,20060104:1300,1,13,326.0,26.45,3.17,35.60522885993123,28.510642927139997,7.094585932791233,8.51350311934948,0.0026604697247967126
cairo,30.035811,31.201172,20060104:1400,1,14,73.0,25.8,2.97,25.81956362351775,24.06007814221084,1.7594854813069105,2.111382577568292,0.0006598070554900912
cairo,30.035811,31.201172,20060104:1500,1,15,0.0,23.94,2.48,20.97659459337592,20.855744499713182,0.1208500936627388,0.0,0.0
cairo,30.035811,31.201172,20060104:1600,1,16,0.0,21.97,2.55,19.089421555399895,18.97081141360104,0.11861014179885387,0.0,0.0
cairo,30.035811,31.201172,20060104:1700,1,17,0.0,20.43,2.62,17.62073657475412,17.504105027765036,0.11663154698908329,0.0,0.0
cairo,30.035811,31.201172,20060104:1800,1,18,0.0,19.27,2.62,16.48657076060772,16.37067041359842,0.11590034700930119,0.0,0.0
cairo,30.035811,31.201172,20060104:1900,1,19,0.0,18.19,2.55,15.394400116056204,15.278162267059088,0.11623784899711609,0.0,0.0
cairo,30.035811,31.201172,20060104:2000,1,20,0.0,17.13,2.76,14.463234348222613,14.350698329508305,0.11253601871430874,0.0,0.0
cairo,30.035811,31.201172,20060104:2100,1,21,0.0,16.13,2.9,13.550316309556365,13.440371500328183,0.10994480922818184,0.0,0.0
cairo,30.035811,31.201172,20060104:2200,1,22,0.0,15.25,2.9,12.689047418534756,12.579672066494823,0.1093753520399332,0.0,0.0
cairo,30.035811,31.201172,20060104:2300,1,23,0.0,14.41,2.9,11.866888534277678,11.758058713749051,0.10882982052862644,0.0,0.0
cairo,30.035811,31.201172,20060105:0000,1,0,0.0,13.53,2.76,10.941187143325806,10.830979347229004,0.11020779609680176,0.0,0.0
cairo,30.035811,31.201172,20060105:0100,1,1,0.0,12.51,2.62,9.875833205878735,9.764278205111623,0.11155500076711178,0.0,0.0
cairo,30.035811,31.201172,20060105:0200,1,2,0.0,11.51,2.48,8.827179912477732,8.714201170951128,0.1129787415266037,0.0,0.0
cairo,30.035811,31.201172,20060105:0300,1,3,0.0,10.68,2.28,7.908506151288748,7.792984899133444,0.11552125215530396,0.0,0.0
cairo,30.035811,31.201172,20060105:0400,1,4,0.0,10.3,2.14,7.457064874470234,7.33954762108624,0.1175172533839941,0.0,0.0
cairo,30.035811,31.201172,20060105:0500,1,5,22.0,10.19,2.0,8.313755877315998,7.571443822234869,0.7423120550811291,0.0,0.0
cairo,30.035811,31.201172,20060105:0600,1,6,197.0,11.81,1.45,18.900571167469025,12.598884124308825,6.3016870431602,0.0,0.0
cairo,30.035811,31.201172,20060105:0700,1,7,384.0,15.27,1.38,31.925623379647732,19.95735514909029,11.968268230557442,9.510748055577277,0.002972108767367899
cairo,30.035811,31.201172,20060105:0800,1,8,516.0,19.09,1.86,39.77002151310444,25.6332141533494,14.13680735975504,16.964168831706047,0.00530130275990814
cairo,30.035811,31.201172,20060105:0900,1,9,619.0,21.11,2.28,44.238243447616696,28.816070035099983,15.422173412516713,18.506608095020056,0.005783315029693767
cairo,30.035811,31.201172,20060105:1000,1,10,646.0,22.58,2.62,45.26836620643735,30.18858728930354,15.079778917133808,18.09573470056057,0.005654917093925178
cairo,30.035811,31.201172,20060105:1100,1,11,604.0,23.55,2.9,43.58828170225024,30.110345045104623,13.47793665714562,16.173523988574743,0.005054226246429607
cairo,30.035811,31.201172,20060105:1200,1,12,490.0,24.03,2.97,39.65684504248202,28.755586771294475,10.901258271187544,13.081509925425053,0.004087971851695329
cairo,30.035811,31.201172,20060105:1300,1,13,332.0,23.94,2.9,33.863258277997375,26.275270842015743,7.587987435981631,9.105584923177958,0.0028454952884931117
cairo,30.035811,31.201172,20060105:1400,1,14,73.0,23.28,2.76,23.373682871460915,21.541242264211178,1.8324406072497368,0.0,0.0
cairo,30.035811,31.201172,20060105:1500,1,15,0.0,21.61,2.48,18.699715565890074,18.580300034955144,0.11941553093492985,0.0,0.0
cairo,30.035811,31.201172,20060105:1600,1,16,0.0,19.65,2.62,16.85811468400061,16.74197429791093,0.11614038608968258,0.0,0.0
cairo,30.035811,31.201172,20060105:1700,1,17,0.0,18.22,2.55,15.423728236928582,15.307471416890621,0.116256820037961,0.0,0.0
cairo,30.035811,31.201172,20060105:1800,1,18,0.0,16.97,2.48,14.164807489141822,14.048306522890925,0.11650096625089645,0.0,0.0
cairo,30.035811,31.201172,20060105:1900,1,19,0.0,15.87,2.21,12.938494049012661,12.818536311388016,0.11995773762464523,0.0,0.0
cairo,30.035811,31.201172,20060105:2000,1,20,0.0,14.51,2.28,11.650602892041206,11.532610319554806,0.1179925724864006,0.0,0.0
cairo,30.035811,31.201172,20060105:2100,1,21,0.0,13.23,2.28,10.400058086961508,10.282885637134314,0.11717244982719421,0.0,0.0
cairo,30.035811,31.201172,20060105:2200,1,22,0.0,12.08,2.21,9.236567411571741,9.119027210399508,0.11754020117223263,0.0,0.0
cairo,30.035811,31.201172,20060105:2300,1,23,0.0,11.03,2.07,8.128038514405489,8.008902464061975,0.11913605034351349,0.0,0.0
cairo,30.035811,31.201172,20060106:0000,1,0,0.0,10.19,2.07,7.307815719395876,7.189221680164337,0.11859403923153877,0.0,0.0
cairo,30.035811,31.201172,20060106:0100,1,1,0.0,9.6,2.14,6.773360427469015,6.656298348680139,0.11706207878887653,0.0,0.0
cairo,30.035811,31.201172,20060106:0200,1,2,0.0,9.21,2.21,6.432814206928015,6.317139556631446,0.11567465029656887,0.0,0.0
cairo,30.035811,31.201172,20060106:0300,1,3,0.0,9.1,2.28,6.364560052752495,6.25007314607501,0.11448690667748451,0.0,0.0
cairo,30.035811,31.201172,20060106:0400,1,4,0.0,10.07,2.41,7.382792793214321,7.269693119451404,0.11309967376291752,0.0,0.0
cairo,30.035811,31.201172,20060106:0500,1,5,13.0,10.71,2.55,8.634607680141926,8.194586709141731,0.44002097100019455,0.0,0.0
cairo,30.035811,31.201172,20060106:0600,1,6,147.0,12.32,4.07,15.07001917809248,12.128380797803402,2.9416383802890778,0.0,0.0
cairo,30.035811,31.201172,20060106:0700,1,7,341.0,13.11,3.38,23.11037532053888,15.746580278500915,7.363795042037964,0.0,0.0
cairo,30.035811,31.201172,20060106:0800,1,8,486.0,15.69,4.14,29.083096496760845,19.86263372004032,9.220462776720524,6.099715796113014,0.001906161186285317
cairo,30.035811,31.201172,20060106:0900,1,9,583.0,17.28,3.86,34.28490921854973,22.88148071616888,11.403428502380848,12.341891062259673,0.003856840956956148
cairo,30.035811,31.201172,20060106:1000,1,10,634.0,18.83,3.66,37.93276160955429,25.247131697833538,12.685629911720753,15.222755894064903,0.004757111216895283
