location,lat,lon,time_utc,month,hour,ghi_w_m2,ambient_c,wind_m_s,baseline_roof_temp_c,ant_roof_temp_c,temp_drop_c,cooling_saved_w_m2,electric_saved_kwh_m2_hour
tes5,41.709699,12.654289,20110105:0000,1,0,0.0,2.79,2.07,0.08055388927459717,-0.03315383568406105,0.11370772495865822,0.0,0.0
tes5,41.709699,12.654289,20110105:0100,1,1,0.0,2.87,2.07,0.15870153903961182,0.044940030202269554,0.11376150883734226,0.0,0.0
tes5,41.709699,12.654289,20110105:0200,1,2,0.0,2.39,2.14,-0.2702404744923115,-0.3825146146118641,0.11227414011955261,0.0,0.0
tes5,41.709699,12.654289,20110105:0300,1,3,0.0,2.27,2.14,-0.387494545429945,-0.4996875859797001,0.1121930405497551,0.0,0.0
tes5,41.709699,12.654289,20110105:0400,1,4,0.0,1.96,2.14,-0.6904045678675175,-0.8023876883089542,0.11198312044143677,0.0,0.0
tes5,41.709699,12.654289,20110105:0500,1,5,0.0,2.07,2.14,-0.5829197354614735,-0.6949773710221052,0.11205763556063175,0.0,0.0
tes5,41.709699,12.654289,20110105:0600,1,6,0.0,1.95,2.34,-0.592599269002676,-0.7013569213449955,0.10875765234231949,0.0,0.0
tes5,41.709699,12.654289,20110105:0700,1,7,50.0,2.95,2.21,2.6349470391869545,1.149157676845789,1.4857893623411655,0.0,0.0
tes5,41.709699,12.654289,20110105:0800,1,8,68.0,4.05,2.28,4.526137113571167,2.5803873036056757,1.9457498099654913,0.0,0.0
tes5,41.709699,12.654289,20110105:0900,1,9,62.0,5.36,2.28,5.525260213762522,3.7449143454432487,1.780345868319273,0.0,0.0
tes5,41.709699,12.654289,20110105:1000,1,10,63.0,6.78,2.62,6.937622260302305,5.250083114951849,1.6875391453504562,0.0,0.0
tes5,41.709699,12.654289,20110105:1100,1,11,343.0,7.55,2.9,18.741303738206625,10.630312543362379,8.110991194844246,0.0,0.0
tes5,41.709699,12.654289,20110105:1200,1,12,212.0,7.77,2.76,13.965723626315594,8.744142949581146,5.2215806767344475,0.0,0.0
tes5,41.709699,12.654289,20110105:1300,1,13,296.0,8.25,2.69,17.926573809236288,10.634682206436992,7.291891602799296,0.0,0.0
tes5,41.709699,12.654289,20110105:1400,1,14,123.0,8.05,2.41,10.797152612358332,7.496534613892436,3.3006179984658957,0.0,0.0
tes5,41.709699,12.654289,20110105:1500,1,15,11.0,7.48,2.28,5.279838442802429,4.870720384642482,0.4091180581599474,0.0,0.0
tes5,41.709699,12.654289,20110105:1600,1,16,0.0,6.72,2.28,4.038626411929727,3.925712928175926,0.11291348375380039,0.0,0.0
tes5,41.709699,12.654289,20110105:1700,1,17,0.0,6.07,2.07,3.284330852329731,3.1684331130236387,0.11589773930609226,0.0,0.0
tes5,41.709699,12.654289,20110105:1800,1,18,0.0,5.51,2.0,2.6954456884413958,2.578741516917944,0.1167041715234518,0.0,0.0
tes5,41.709699,12.654289,20110105:1900,1,19,0.0,4.74,1.93,1.9005154632031918,1.7831231839954853,0.11739227920770645,0.0,0.0
tes5,41.709699,12.654289,20110105:2000,1,20,0.0,4.32,1.93,1.490485817193985,1.3733718451112509,0.11711397208273411,0.0,0.0
tes5,41.709699,12.654289,20110105:2100,1,21,0.0,3.74,2.07,1.008535586297512,0.8941897563636303,0.11434582993388176,0.0,0.0
tes5,41.709699,12.654289,20110105:2200,1,22,0.0,3.19,2.07,0.47128887847065926,0.3573121689260006,0.11397670954465866,0.0,0.0
tes5,41.709699,12.654289,20110105:2300,1,23,0.0,2.38,2.14,-0.2800116688013077,-0.3922790288925171,0.11226736009120941,0.0,0.0
tes5,41.709699,12.654289,20110106:0000,1,0,0.0,2.24,2.07,-0.45672111213207245,-0.5700578913092613,0.11333677917718887,0.0,0.0
tes5,41.709699,12.654289,20110106:0100,1,1,0.0,1.75,2.14,-0.8956047333776951,-1.0074454732239246,0.11184073984622955,0.0,0.0
tes5,41.709699,12.654289,20110106:0200,1,2,0.0,1.73,2.21,-0.8765248209238052,-0.987207219004631,0.1106823980808258,0.0,0.0
tes5,41.709699,12.654289,20110106:0300,1,3,0.0,1.66,2.34,-0.8761669136583805,-0.984727293252945,0.10856037959456444,0.0,0.0
tes5,41.709699,12.654289,20110106:0400,1,4,0.0,1.84,2.41,-0.6645724643021822,-0.7721658423542976,0.10759337805211544,0.0,0.0
tes5,41.709699,12.654289,20110106:0500,1,5,0.0,1.95,2.41,-0.5569878872483969,-0.6646561063826084,0.10766821913421154,0.0,0.0
tes5,41.709699,12.654289,20110106:0600,1,6,0.0,2.07,2.34,-0.47526233829557896,-0.5841015465557575,0.10883920826017857,0.0,0.0
tes5,41.709699,12.654289,20110106:0700,1,7,21.0,3.79,2.34,2.154454253613949,1.4823809452354908,0.672073308378458,0.0,0.0
tes5,41.709699,12.654289,20110106:0800,1,8,75.0,4.73,2.21,5.513725038617849,3.3525863755494356,2.1611386630684137,0.0,0.0
tes5,41.709699,12.654289,20110106:0900,1,9,169.0,6.96,2.21,11.941139101982117,7.271577380597591,4.669561721384525,0.0,0.0
tes5,41.709699,12.654289,20110106:1000,1,10,155.0,8.76,2.55,12.761352639645338,8.755767503753304,4.005585135892034,0.0,0.0
tes5,41.709699,12.654289,20110106:1100,1,11,241.0,9.49,3.03,16.44420262426138,10.827723238617182,5.6164793856441975,0.0,0.0
tes5,41.709699,12.654289,20110106:1200,1,12,77.0,10.24,3.59,10.78753768466413,9.072811342775822,1.7147263418883085,0.0,0.0
tes5,41.709699,12.654289,20110106:1300,1,13,210.0,10.3,3.66,15.473438687622547,11.043844074010849,4.429594613611698,0.0,0.0
tes5,41.709699,12.654289,20110106:1400,1,14,20.0,10.26,3.31,8.716783579438925,8.174912566319108,0.5418710131198168,0.0,0.0
tes5,41.709699,12.654289,20110106:1500,1,15,47.0,9.73,2.69,9.142013527452946,7.876646276563406,1.2653672508895397,0.0,0.0
tes5,41.709699,12.654289,20110106:1600,1,16,0.0,9.09,2.62,6.530449548736215,6.421144148334861,0.10930540040135384,0.0,0.0
tes5,41.709699,12.654289,20110106:1700,1,17,0.0,8.46,2.69,5.947387516498566,5.839516744017601,0.10787077248096466,0.0,0.0
tes5,41.709699,12.654289,20110106:1800,1,18,0.0,7.81,2.76,5.343608455732465,5.237170746549964,0.10643770918250084,0.0,0.0
tes5,41.709699,12.654289,20110106:1900,1,19,0.0,7.52,2.76,5.059765763580799,4.9535212852060795,0.10624447837471962,0.0,0.0
tes5,41.709699,12.654289,20110106:2000,1,20,0.0,7.04,2.97,4.68147199600935,4.578453376889229,0.103018619120121,0.0,0.0
tes5,41.709699,12.654289,20110106:2100,1,21,0.0,7.12,2.97,4.759823698550463,4.656751621514559,0.10307207703590393,0.0,0.0
tes5,41.709699,12.654289,20110106:2200,1,22,0.0,7.04,3.03,4.70637634396553,4.604161940515041,0.10221440345048904,0.0,0.0
tes5,41.709699,12.654289,20110106:2300,1,23,0.0,7.25,3.1,4.940519407391548,4.839089531451464,0.10142987594008446,0.0,0.0
tes5,41.709699,12.654289,20110107:0000,1,0,0.0,7.46,3.17,5.174053180962801,5.073393229395151,0.10065995156764984,0.0,0.0
tes5,41.709699,12.654289,20110107:0100,1,1,0.0,7.75,3.03,5.401850268244743,5.299163153395057,0.10268711484968662,0.0,0.0
tes5,41.709699,12.654289,20110107:0200,1,2,0.0,8.09,3.03,5.734883304685354,5.631970167160034,0.10291313752532005,0.0,0.0
tes5,41.709699,12.654289,20110107:0300,1,3,0.0,8.36,3.24,6.083240248262882,5.982879139482975,0.10036110877990723,0.0,0.0
tes5,41.709699,12.654289,20110107:0400,1,4,0.0,8.45,3.38,6.224161311984062,6.125490320846438,0.09867099113762379,0.0,0.0
tes5,41.709699,12.654289,20110107:0500,1,5,0.0,8.61,3.45,6.4065025467425585,6.3085804879665375,0.097922058776021,0.0,0.0
tes5,41.709699,12.654289,20110107:0600,1,6,0.0,8.48,3.45,6.27903064712882,6.181194186210632,0.0978364609181881,0.0,0.0
tes5,41.709699,12.654289,20110107:0700,1,7,34.0,8.3,3.31,7.321336269378662,6.469576694071293,0.8517595753073692,0.0,0.0
tes5,41.709699,12.654289,20110107:0800,1,8,119.0,8.76,3.17,10.980196818709373,8.197674490511417,2.782522328197956,0.0,0.0
tes5,41.709699,12.654289,20110107:0900,1,9,85.0,9.57,3.17,10.47788622789085,8.46025912091136,2.0176271069794893,0.0,0.0
tes5,41.709699,12.654289,20110107:1000,1,10,141.0,10.75,3.52,13.573707798495889,10.492940433323383,3.0807673651725054,0.0,0.0
tes5,41.709699,12.654289,20110107:1100,1,11,200.0,11.97,4.21,16.367393508553505,12.484734132885933,3.882659375667572,0.0,0.0
tes5,41.709699,12.654289,20110107:1200,1,12,103.0,12.37,4.62,13.583638845011592,11.646319217979908,1.937319627031684,0.0,0.0
tes5,41.709699,12.654289,20110107:1300,1,13,154.0,12.58,4.9,15.230457466095686,12.487201606854796,2.7432558592408895,0.0,0.0
tes5,41.709699,12.654289,20110107:1400,1,14,79.0,12.36,3.86,12.902465760707855,11.222475655376911,1.679990105330944,0.0,0.0
tes5,41.709699,12.654289,20110107:1500,1,15,47.0,11.96,3.86,11.428338829427958,10.388259664177895,1.040079165250063,0.0,0.0
tes5,41.709699,12.654289,20110107:1600,1,16,0.0,10.9,3.59,8.701817188411951,8.604065738618374,0.0977514497935772,0.0,0.0
tes5,41.709699,12.654289,20110107:1700,1,17,0.0,10.38,3.52,8.16718079149723,8.068938963115215,0.09824182838201523,0.0,0.0
tes5,41.709699,12.654289,20110107:1800,1,18,0.0,9.76,3.52,7.559191267937422,7.461355524137616,0.09783574379980564,0.0,0.0
tes5,41.709699,12.654289,20110107:1900,1,19,0.0,9.6,3.17,7.270921152085066,7.168843913823366,0.10207723826169968,0.0,0.0
tes5,41.709699,12.654289,20110107:2000,1,20,0.0,9.21,3.1,6.860688887536526,6.7579583544284105,0.1027305331081152,0.0,0.0
tes5,41.709699,12.654289,20110107:2100,1,21,0.0,8.66,2.97,6.2680181208997965,6.163921542465687,0.10409657843410969,0.0,0.0
tes5,41.709699,12.654289,20110107:2200,1,22,0.0,8.29,2.97,5.905672674998641,5.801821807399392,0.10385086759924889,0.0,0.0
tes5,41.709699,12.654289,20110107:2300,1,23,0.0,7.96,2.97,5.582492845132947,5.478861350566149,0.10363149456679821,0.0,0.0
