location,lat,lon,time_utc,month,hour,ghi_w_m2,ambient_c,wind_m_s,baseline_roof_temp_c,ant_roof_temp_c,temp_drop_c,cooling_saved_w_m2,electric_saved_kwh_m2_hour
Toulouse,43.601552,1.428401,20210525:1300,5,13,673.0,16.7,4.21,35.68536560051143,23.20298203267157,12.482383567839861,14.022438720613717,0.004382012100191786
Toulouse,43.601552,1.428401,20210525:1400,5,14,817.0,17.01,3.79,41.78117284551263,25.857352633029222,15.923820212483406,19.108584254980087,0.005971432579681277
Toulouse,43.601552,1.428401,20210525:1500,5,15,530.0,17.48,3.52,33.54921720921993,22.61518265120685,10.934034558013082,11.459060651063918,0.0035809564534574744
Toulouse,43.601552,1.428401,20210525:1600,5,16,439.0,17.55,3.17,31.239972673356533,21.60835196264088,9.631620710715652,8.687967208027839,0.0027149897525086996
Toulouse,43.601552,1.428401,20210525:1700,5,17,272.0,17.47,2.9,25.432295575737953,19.08229248598218,6.3500030897557735,1.7187546908855438,0.0005371108409017324
Toulouse,43.601552,1.428401,20210525:1800,5,18,116.0,16.99,2.14,19.235211070626974,16.007066685706377,3.228144384920597,0.0,0.0
Toulouse,43.601552,1.428401,20210525:1900,5,19,0.0,15.4,1.79,12.209270317107439,12.082674279808998,0.12659603729844093,0.0,0.0
Toulouse,43.601552,1.428401,20210525:2000,5,20,0.0,14.19,2.14,11.256091818213463,11.136078536510468,0.1200132817029953,0.0,0.0
Toulouse,43.601552,1.428401,20210525:2100,5,21,0.0,13.39,2.41,10.628087390214205,10.512824300676584,0.11526308953762054,0.0,0.0
Toulouse,43.601552,1.428401,20210525:2200,5,22,0.0,12.72,2.76,10.148632796481252,10.03895377740264,0.10967901907861233,0.0,0.0
Toulouse,43.601552,1.428401,20210525:2300,5,23,0.0,11.84,2.69,9.254459124058485,9.144357200711966,0.11010192334651947,0.0,0.0
Toulouse,43.601552,1.428401,20210526:0000,5,0,0.0,11.11,2.48,8.436086233705282,8.323369044810534,0.11271718889474869,0.0,0.0
Toulouse,43.601552,1.428401,20210526:0100,5,1,0.0,10.06,2.34,7.335591018199921,7.2214157320559025,0.11417528614401817,0.0,0.0
Toulouse,43.601552,1.428401,20210526:0200,5,2,0.0,9.31,2.14,6.490104533731937,6.373231578618288,0.11687295511364937,0.0,0.0
Toulouse,43.601552,1.428401,20210526:0300,5,3,0.0,8.55,2.0,5.6636592373251915,5.544960629194975,0.1186986081302166,0.0,0.0
Toulouse,43.601552,1.428401,20210526:0400,5,4,0.0,7.78,1.93,4.868092928081751,4.748705625534058,0.11938730254769325,0.0,0.0
Toulouse,43.601552,1.428401,20210526:0500,5,5,62.0,7.2,1.66,7.3267266526818275,5.301525015383959,2.0252016372978687,0.0,0.0
Toulouse,43.601552,1.428401,20210526:0600,5,6,235.0,9.25,1.31,18.789981212466955,11.023454442620277,7.766526769846678,0.0,0.0
Toulouse,43.601552,1.428401,20210526:0700,5,7,414.0,11.38,1.38,29.918031822890043,16.923809051513672,12.994222771376371,7.101638187468052,0.0022192619335837664
Toulouse,43.601552,1.428401,20210526:0800,5,8,403.0,12.78,1.79,29.097612472251058,17.552039958536625,11.545572513714433,6.117134966701269,0.0019116046770941467
Toulouse,43.601552,1.428401,20210526:0900,5,9,775.0,14.2,2.21,44.75956034846604,25.15006920322776,19.60949114523828,23.531389374285936,0.007353559179464355
