city,time_utc,month,hour,ghi_w_m2,ambient_c,wind_m_s,baseline_roof_temp_c,ant_roof_temp_c,temp_drop_c,cooling_saved_w_m2,electric_saved_kwh_m2_hour
marseille,20100628:1400,6,14,781.0,26.11,3.59,49.72398224286735,34.31660898029804,15.407373262569308,18.48884791508317,0.005777764973463491
marseille,20100628:1500,6,15,644.0,25.17,3.93,43.46635769121349,31.2301907222718,12.236166968941689,14.683400362730026,0.004588562613353133
marseille,20100628:1600,6,16,468.0,25.46,4.28,37.58722085505724,29.02026740834117,8.56695344671607,10.280344136059284,0.0032126075425185263
marseille,20100628:1700,6,17,310.0,24.73,3.93,32.4487021099776,26.404757518321276,6.043944591656327,7.252733509987593,0.0022664792218711227
marseille,20100628:1800,6,18,126.0,23.85,2.41,26.154605438932776,22.890613740310073,3.2639916986227036,2.5855265267193315,0.0008079770395997911
marseille,20100628:1900,6,19,0.0,23.19,3.03,20.518902651965618,20.406212843954563,0.11268980801105499,0.0,0.0
marseille,20100628:2000,6,20,0.0,22.7,2.07,19.52021973207593,19.393850434571505,0.12636929750442505,0.0,0.0
marseille,20100628:2100,6,21,0.0,22.25,2.07,19.08102748915553,18.954926393926144,0.12610109522938728,0.0,0.0
marseille,20100628:2200,6,22,0.0,21.89,2.21,18.81734442897141,18.693660739809275,0.12368368916213512,0.0,0.0
marseille,20100628:2300,6,23,0.0,21.54,1.86,18.24693901464343,18.11785627156496,0.12908274307847023,0.0,0.0
marseille,20100629:0000,6,0,0.0,21.3,1.24,17.511194851249456,17.371596544981003,0.1395983062684536,0.0,0.0
marseille,20100629:0100,6,1,0.0,21.08,1.1,17.1618184261024,17.01984567567706,0.14197275042533875,0.0,0.0
marseille,20100629:0200,6,2,0.0,20.98,1.24,17.199761290103197,17.060327660292387,0.1394336298108101,0.0,0.0
marseille,20100629:0300,6,3,0.0,20.92,0.76,16.633411049842834,16.485503558069468,0.14790749177336693,0.0,0.0
marseille,20100629:0400,6,4,0.0,20.96,0.41,16.2054306268692,16.051740162074566,0.15369046479463577,0.0,0.0
marseille,20100629:0500,6,5,109.0,21.23,0.62,23.771126437932253,19.460964631289244,4.310161806643009,0.0,0.0
marseille,20100629:0600,6,6,275.0,22.19,0.83,34.26333595067263,24.5112637989223,9.752072151750326,11.702486582100391,0.003657027056906372
marseille,20100629:0700,6,7,454.0,23.2,1.03,44.20129666104913,29.406350385397673,14.794946275651455,17.753935530781746,0.005548104853369295
marseille,20100629:0800,6,8,627.0,24.26,1.03,54.0648234821856,34.24037082120776,19.82445266097784,23.789343193173405,0.007434169747866689
marseille,20100629:0900,6,9,770.0,25.32,1.31,59.95738862082362,37.532446440309286,22.424942180514336,26.9099306166172,0.008409353317692873
marseille,20100629:1000,6,10,886.0,26.43,0.76,71.20663536712527,42.87551049143076,28.331124875694513,33.997349850833416,0.010624171828385442
marseille,20100629:1100,6,11,930.0,27.23,2.14,62.86433568224311,40.16656222753227,22.69777345471084,27.237328145653006,0.008511665045516564
marseille,20100629:1200,6,12,936.0,27.55,3.24,57.52611830830574,38.35408443585038,19.17203387245536,23.006440646946427,0.007189512702170758
marseille,20100629:1300,6,13,889.0,27.7,4.14,52.691827323287725,36.5825782250613,16.109249098226428,19.33109891787171,0.006040968411834909
marseille,20100629:1400,6,14,783.0,27.85,4.55,48.51869008503854,34.99070391058922,13.527986174449325,16.23358340933919,0.0050729948154184966
marseille,20100629:1500,6,15,643.0,27.72,4.69,44.088394585996866,33.091626251116395,10.996768334880471,13.196122001856565,0.004123788125580177
marseille,20100629:1600,6,16,473.0,27.17,4.28,39.36752134934068,30.739204213023186,8.628317136317492,10.35398056358099,0.0032356189261190595
marseille,20100629:1700,6,17,309.0,27.74,4.41,34.8207944445312,29.213897585868835,5.606896858662367,6.728276230394839,0.002102586321998387
marseille,20100629:1800,6,18,106.0,27.57,3.31,28.716873982921243,26.361854411661625,2.355019571259618,2.826023485511542,0.0008831323392223568
marseille,20100629:1900,6,19,0.0,26.92,3.1,24.201084217056632,24.086988922208548,0.11409529484808445,0.13691435381770134,4.278573556803167e-05
marseille,20100629:2000,6,20,0.0,26.3,3.72,23.847485790029168,23.741406509652734,0.10607928037643433,0.0,0.0
marseille,20100629:2100,6,21,0.0,25.65,3.86,23.260898208245635,23.156827250495553,0.10407095775008202,0.0,0.0
marseille,20100629:2200,6,22,0.0,25.1,3.31,22.51061799004674,22.40034330636263,0.11027468368411064,0.0,0.0
marseille,20100629:2300,6,23,0.0,24.58,3.66,22.139336075633764,22.033635303378105,0.1057007722556591,0.0,0.0
marseille,20100630:0000,6,0,0.0,24.3,4.21,22.053782027214766,21.954374946653843,0.09940708056092262,0.0,0.0
marseille,20100630:0100,6,1,0.0,23.88,4.14,21.619291864335537,21.519404901191592,0.09988696314394474,0.0,0.0
marseille,20100630:0200,6,2,0.0,23.5,3.66,21.080767707899213,20.97574702464044,0.1050206832587719,0.0,0.0
marseille,20100630:0300,6,3,0.0,22.97,3.38,20.453184293583035,20.34512296319008,0.10806133039295673,0.0,0.0
marseille,20100630:0400,6,4,0.0,22.45,2.83,19.70116538926959,19.586231848224998,0.11493354104459286,0.0,0.0
marseille,20100630:0500,6,5,103.0,22.44,2.34,23.84861707687378,21.10933881253004,2.7392782643437386,0.0,0.0
marseille,20100630:0600,6,6,271.0,23.04,2.41,31.399710467085242,24.583181515336037,6.816528951749206,8.179834742099047,0.0025561983569059523
marseille,20100630:0700,6,7,452.0,24.02,2.55,39.30725419893861,28.475834652781487,10.831419546157122,12.997703455388546,0.0040617823298089205
marseille,20100630:0800,6,8,622.0,24.95,1.45,51.83413333259523,33.86948527768254,17.964648054912686,21.55757766589522,0.006736743020592255
marseille,20100630:0900,6,9,765.0,25.61,0.14,70.76471885666251,41.88334904611111,28.881369810551405,34.657643772661686,0.010830513678956776
marseille,20100630:1000,6,10,866.0,26.21,0.69,70.72664638981223,42.50607652589679,28.220569863915443,33.86468383669853,0.010582713698968292
marseille,20100630:1100,6,11,909.0,26.57,1.38,66.82783711701632,41.267795292660594,25.56004182435572,30.672050189226862,0.009585015684133395
marseille,20100630:1200,6,12,920.0,26.77,2.34,60.86406675167382,39.10852407105267,21.755542680621147,26.106651216745373,0.008158328505232928
marseille,20100630:1300,6,13,845.0,25.53,2.97,53.783776704221964,35.558899492025375,18.22487721219659,21.869852654635903,0.006834328954573719
marseille,20100630:1400,6,14,70.0,26.39,3.38,26.28662321716547,24.704800164327025,1.5818230528384447,1.8981876634061334,0.0005931836448144167
marseille,20100630:1500,6,15,67.0,26.44,2.9,26.211850456893444,24.56952099688351,1.6423294600099325,1.9707953520119188,0.0006158735475037246
marseille,20100630:1600,6,16,202.0,26.21,0.0,35.80600140616298,26.67917564511299,9.126825761049986,10.952190913259983,0.003422559660393745
marseille,20100630:1700,6,17,118.0,25.72,0.67,28.53271661326289,24.02240589261055,4.510310720652342,5.41237286478281,0.0016913665202446281
marseille,20100630:1800,6,18,86.0,25.23,1.46,25.93986961990595,23.186959847807884,2.7529097720980644,2.327843543887138,0.0007274511074647306
marseille,20100630:1900,6,19,0.0,24.73,2.25,21.614776886999607,21.48999991826713,0.12477696873247623,0.0,0.0
marseille,20100630:2000,6,20,0.0,24.24,3.04,21.55104475095868,21.437829099595547,0.11321565136313438,0.0,0.0
marseille,20100630:2100,6,21,0.0,23.75,3.83,21.387301264330745,21.284083612263203,0.10321765206754208,0.0,0.0
marseille,20100630:2200,6,22,0.0,23.26,4.62,21.15510256960988,21.06049744412303,0.09460512548685074,0.0,0.0
marseille,20100630:2300,6,23,0.0,22.76,5.41,20.86413661018014,20.77698038890958,0.08715622127056122,0.0,0.0
marseille,20110701:0000,7,0,0.0,22.27,6.2,20.54679666645825,20.466109896078706,0.0806867703795433,0.0,0.0
marseille,20110701:0100,7,1,0.0,21.78,6.99,20.201924135908484,20.126898167654872,0.07502596825361252,0.0,0.0
marseille,20110701:0200,7,2,0.0,21.29,7.78,19.83561905566603,19.76557957008481,0.0700394855812192,0.0,0.0
marseille,20110701:0300,7,3,0.0,20.8,8.57,19.45230190642178,19.3866830971092,0.06561880931258202,0.0,0.0
marseille,20110701:0400,7,4,0.0,20.3,9.36,19.04537161346525,18.983700606040657,0.06167100742459297,0.0,0.0
marseille,20110701:0500,7,5,135.0,19.81,10.15,20.95985232386738,19.530679751187563,1.4291725726798177,0.0,0.0
marseille,20110701:0600,7,6,315.0,19.32,10.94,23.323766151443124,20.258264606818557,3.065501544624567,0.0,0.0
marseille,20110701:0700,7,7,505.0,18.83,11.73,25.527512272819877,20.917199002578855,4.610313270241022,1.833014727383852,0.0005728171023074537
marseille,20110701:0800,7,8,675.0,21.91,10.48,31.990976040251553,25.306939729489386,6.684036310762167,8.0208435729146,0.0025065136165358126
marseille,20110701:0900,7,9,819.0,23.01,10.41,35.509184543043375,27.393148550763726,8.116035992279649,9.739243190735579,0.0030435134971048684
marseille,20110701:1000,7,10,925.0,23.94,9.66,39.00387286674231,29.331540009006858,9.672332857735455,11.606799429282546,0.003627124821650796
marseille,20110701:1100,7,11,981.0,24.75,10.21,40.10768729727715,30.29087174218148,9.816815555095673,11.780178666114807,0.0036813058331608773
marseille,20110701:1200,7,12,977.0,25.33,10.69,40.07402722723782,30.640226555988193,9.433800671249628,11.320560805499554,0.0035376752517186105
marseille,20110701:1300,7,13,924.0,25.72,10.69,39.59649897646159,30.668784719891846,8.927714256569743,10.713257107883692,0.0033478928462136537
marseille,20110701:1400,7,14,825.0,26.14,10.62,38.4660102520138,30.441323406994343,8.02468684501946,9.629624214023352,0.0030092575668822976
marseille,20110701:1500,7,15,680.0,26.14,10.62,36.103226309642196,29.466416873037815,6.636809436604381,7.964171323925256,0.0024888035387266422
marseille,20110701:1600,7,16,509.0,26.0,10.62,33.171476372517645,28.177447821944952,4.994028550572693,5.992834260687231,0.0018727607064647595
marseille,20110701:1700,7,17,321.0,25.7,10.55,29.81477570720017,26.618844801560044,3.1959309056401253,3.8351170867681508,0.0011984740896150469
marseille,20110701:1800,7,18,140.0,25.09,10.28,26.241863360628486,24.781660716980696,1.46020264364779,1.7522431723773477,0.0005475759913679211
marseille,20110701:1900,7,19,0.0,24.16,10.21,22.944216416217387,22.88421316538006,0.06000325083732605,0.0,0.0
marseille,20110701:2000,7,20,0.0,23.23,10.28,22.031028610654175,21.971755125559866,0.05927348509430885,0.0,0.0
marseille,20110701:2100,7,21,0.0,22.43,10.07,21.220583952963352,21.160858487710357,0.05972546525299549,0.0,0.0
marseille,20110701:2200,7,22,0.0,21.72,9.45,20.458027254790068,20.39603976998478,0.06198748480528593,0.0,0.0
marseille,20110701:2300,7,23,0.0,21.05,9.38,19.78866325225681,19.7267038654536,0.06195938680320978,0.0,0.0
marseille,20110702:0000,7,0,0.0,20.44,9.24,19.171258681453764,19.108983469195664,0.06227521225810051,0.0,0.0
marseille,20110702:0100,7,1,0.0,19.73,8.76,18.417423903010786,18.353286171332,0.0641377316787839,0.0,0.0
marseille,20110702:0200,7,2,0.0,19.36,8.34,18.002723143436015,17.936705159954727,0.06601798348128796,0.0,0.0
marseille,20110702:0300,7,3,0.0,18.93,7.79,17.508033174090087,17.439328767359257,0.06870440673083067,0.0,0.0
marseille,20110702:0400,7,4,0.0,18.42,7.79,17.004699972458184,16.936271460726857,0.06842851173132658,0.0,0.0
marseille,20110702:0500,7,5,128.0,18.17,7.79,19.454656010493636,17.793700867332518,1.660955143161118,0.0,0.0
marseille,20110702:0600,7,6,303.0,18.84,7.59,23.876261403784156,19.980301992036402,3.8959594117477536,0.0,0.0
marseille,20110702:0700,7,7,493.0,19.82,7.38,29.050305606797338,22.65925687737763,6.391048729419708,6.060366728156805,0.0018938646025490017
marseille,20110702:0800,7,8,668.0,21.13,6.83,34.804032910615206,25.73960234876722,9.064430561847985,10.877316674217582,0.003399161460692994
marseille,20110702:0900,7,9,806.0,22.25,6.41,39.72498022019863,28.380653746426105,11.344326473772526,13.613191768527031,0.004254122427664697
marseille,20110702:1000,7,10,911.0,23.45,5.93,44.3635141197592,30.944752767682076,13.418761352077127,16.102513622492552,0.005032035507028922
marseille,20110702:1100,7,11,967.0,24.19,5.79,46.77443013526499,32.358110500499606,14.416319634765387,17.299583561718464,0.00540611986303702
marseille,20110702:1200,7,12,963.0,24.7,6.41,45.71599821560085,32.282015765085816,13.433982450515032,16.120778940618038,0.005037743418943137
marseille,20110702:1300,7,13,911.0,24.8,6.83,43.776843515224755,31.576951164752245,12.19989235047251,14.639870820567012,0.004574959631427191
marseille,20110702:1400,7,14,804.0,24.61,7.31,40.44562310911715,30.131834214553237,10.313788894563913,12.376546673476696,0.0038676708354614675
marseille,20110702:1500,7,15,659.0,24.41,7.72,36.6638021171093,28.48871722817421,8.175084888935089,9.810101866722107,0.0030656568333506584
marseille,20110702:1600,7,16,495.0,24.31,7.86,33.05340664461255,26.95316473953426,6.100241905078292,7.32029028609395,0.0022875907144043594
marseille,20110702:1700,7,17,308.0,23.87,7.72,28.840252994559705,24.951783753931522,3.888469240628183,4.6661630887538195,0.0014581759652355685
marseille,20110702:1800,7,18,130.0,23.24,7.45,24.522778927348554,22.789474232122302,1.733304695226252,0.6273347128182649,0.00019604209775570778
marseille,20110702:1900,7,19,0.0,22.38,6.76,20.755498195067048,20.6786382291466,0.0768599659204483,0.0,0.0
marseille,20110702:2000,7,20,0.0,21.6,6.48,19.938378925435245,19.86007028259337,0.07830864284187555,0.0,0.0
marseille,20110702:2100,7,21,0.0,20.96,6.41,19.295341642573476,19.21691627241671,0.07842537015676498,0.0,0.0
marseille,20110702:2200,7,22,0.0,20.31,5.52,18.478658413514495,18.39389189146459,0.08476652204990387,0.0,0.0
marseille,20110702:2300,7,23,0.0,20.16,5.38,18.299887450411916,18.2140535954386,0.08583385497331619,0.0,0.0
marseille,20110703:0000,7,0,0.0,19.83,4.9,17.860021768137813,17.77018534950912,0.08983641862869263,0.0,0.0
marseille,20110703:0100,7,1,0.0,19.34,4.28,17.207016050815582,17.11145461536944,0.09556143544614315,0.0,0.0
marseille,20110703:0200,7,2,0.0,18.48,3.66,16.15955865010619,16.057728361338377,0.10183028876781464,0.0,0.0
marseille,20110703:0300,7,3,0.0,18.02,3.1,15.488898195326328,15.380419436842203,0.10847875848412514,0.0,0.0
marseille,20110703:0400,7,4,0.0,17.57,2.62,14.824317991733551,14.709497103467584,0.11482088826596737,0.0,0.0
marseille,20110703:0500,7,5,123.0,17.62,2.21,20.12011748738587,16.75852649845183,3.36159098893404,0.0,0.0
marseille,20110703:0600,7,6,295.0,19.06,1.72,30.028047366067767,21.469691582024097,8.55835578404367,7.23365683928132,0.002260517762275412
marseille,20110703:0700,7,7,472.0,20.34,0.97,42.942620385438204,27.242530155926943,15.700090229511261,18.840108275413513,0.005887533836066723
marseille,20110703:0800,7,8,557.0,21.21,0.69,50.1144921220839,30.645475145429373,19.46901697665453,23.362820371985435,0.007300881366245448
marseille,20110703:0900,7,9,796.0,21.89,1.03,60.52849791944027,35.78806849196553,24.740429427474737,29.68851531296968,0.009277661035303024
marseille,20110703:1000,7,10,895.0,22.51,2.41,55.75402034446597,34.56105925142765,21.19296109303832,25.43155331164598,0.007947360409889368
marseille,20110703:1100,7,11,950.0,22.81,3.52,52.462066700682044,33.598328214138746,18.863738486543298,22.636486183851954,0.0070739019324537345
marseille,20110703:1200,7,12,952.0,22.84,3.31,53.4893680550158,34.006552156060934,19.48281589895487,23.37937907874584,0.007306055962108073
marseille,20110703:1300,7,13,905.0,23.02,4.14,48.843675553798676,32.3079782538116,16.535697299987078,19.842836759984493,0.0062008864874951546
marseille,20110703:1400,7,14,808.0,22.96,4.21,45.64424882642925,30.9402890317142,14.703959794715047,17.644751753658056,0.005513984923018142
marseille,20110703:1500,7,15,665.0,22.83,3.52,43.10002826154232,29.655360355973244,13.444667905569077,16.133601486682892,0.0050417504645884036
marseille,20110703:1600,7,16,480.0,22.54,4.41,34.949504220858216,26.275995392352343,8.673508828505874,10.408210594207048,0.0032525658106897027
marseille,20110703:1700,7,17,222.0,22.09,4.48,26.69471071101725,22.624047538265586,4.070663172751665,3.233652853220701,0.0010105165166314689
marseille,20110703:1800,7,18,77.0,21.28,3.86,21.539771519601345,19.92030542343855,1.619466096162796,0.0,0.0
marseille,20110703:1900,7,19,0.0,20.64,2.14,17.553822323679924,17.429801002144814,0.12402132153511047,0.0,0.0
marseille,20110703:2000,7,20,0.0,20.08,1.66,16.67713662609458,16.545539144426584,0.13159748166799545,0.0,0.0
marseille,20110703:2100,7,21,0.0,19.67,1.03,15.71926947683096,15.576732940971851,0.14253653585910797,0.0,0.0
marseille,20110703:2200,7,22,0.0,19.53,1.1,15.65408106893301,15.512878503650427,0.14120256528258324,0.0,0.0
marseille,20110703:2300,7,23,0.0,19.38,1.66,15.99482886493206,15.863634664565325,0.13119420036673546,0.0,0.0
marseille,20110704:0000,7,0,0.0,19.35,0.69,15.022737998515368,14.874262288212776,0.14847571030259132,0.0,0.0
marseille,20110704:0100,7,1,0.0,19.0,2.0,15.863768700510263,15.738496920093894,0.12527178041636944,0.0,0.0
marseille,20110704:0200,7,2,0.0,19.04,1.31,15.37532802671194,15.238167140632868,0.13716088607907295,0.0,0.0
marseille,20110704:0300,7,3,0.0,18.75,1.59,15.326893981546164,15.194851625710726,0.13204235583543777,0.0,0.0
marseille,20110704:0400,7,4,0.0,18.97,1.1,15.109346862882376,14.968426581472158,0.14092028141021729,0.0,0.0
marseille,20110704:0500,7,5,34.0,19.52,0.83,17.44818426668644,16.056752428412437,1.391431838274002,0.0,0.0
marseille,20110704:0600,7,6,58.0,19.84,1.79,19.350444562733173,17.55278341472149,1.7976611480116844,0.0,0.0
marseille,20110704:0700,7,7,279.0,20.36,3.31,27.927132565528154,21.88179461285472,6.045337952673435,4.712559078633785,0.0014726747120730578
marseille,20110704:0800,7,8,441.0,21.03,2.9,35.20622451789677,25.171112716197968,10.035111801698804,12.042134162038565,0.0037631669256370515
marseille,20110704:0900,7,9,205.0,21.99,2.21,27.886362951248884,22.45919369161129,5.427169259637594,4.663635541498661,0.0014573861067183316
marseille,20110704:1000,7,10,130.0,22.18,4.34,24.039786690846086,21.56130475923419,2.4784819316118956,0.047744029015302655,1.492000906728208e-05
marseille,20110704:1100,7,11,749.0,22.42,3.72,44.84408878721297,30.19963338971138,14.644455397501588,17.573346477001905,0.0054916707740630955
marseille,20110704:1200,7,12,409.0,22.38,2.55,36.0785099118948,26.19603890925646,9.88247100263834,11.858965203166008,0.0037059266259893775
marseille,20110704:1300,7,13,710.0,21.59,1.79,50.92431070283055,31.760172825306654,19.1641378775239,22.996965453028675,0.00718655170407146
marseille,20110704:1400,7,14,509.0,21.67,1.24,44.61062444373965,28.8470689766109,15.763555467128754,18.916266560554504,0.0059113333001732824
marseille,20110704:1500,7,15,507.0,23.1,0.55,49.867400377988815,31.475647762417793,18.391752615571022,22.070103138685226,0.006896907230839133
marseille,20110704:1600,7,16,375.0,23.55,0.21,44.37093831598759,29.061155151575804,15.309783164411783,18.37173979729414,0.005741168686654419
marseille,20110704:1700,7,17,76.0,22.98,4.14,23.15767703577876,21.624858332797885,1.532818702980876,0.0,0.0
marseille,20110704:1800,7,18,39.0,23.05,4.41,22.085848888382316,21.280119121074677,0.8057297673076391,0.0,0.0
marseille,20110704:1900,7,19,0.0,22.86,3.31,20.316894315183163,20.208029095083475,0.10886522009968758,0.0,0.0
marseille,20110704:2000,7,20,0.0,22.74,2.28,19.689512085169554,19.566392051056027,0.12312003411352634,0.0,0.0
marseille,20110704:2100,7,21,0.0,23.28,2.55,20.36982560530305,20.2504048589617,0.1194207463413477,0.0,0.0
marseille,20110704:2200,7,22,0.0,20.87,3.93,18.597202515229583,18.496926026418805,0.10027648881077766,0.0,0.0
marseille,20110704:2300,7,23,0.0,20.52,4.48,18.424367075785995,18.330091629177332,0.0942754466086626,0.0,0.0
marseille,20110705:0000,7,0,0.0,20.01,4.28,17.864768505096436,17.768784882500768,0.09598362259566784,0.0,0.0
marseille,20110705:0100,7,1,0.0,19.93,3.24,17.418348230421543,17.310458030551672,0.10789019986987114,0.0,0.0
marseille,20110705:0200,7,2,0.0,20.08,2.55,17.241990696638823,17.124560605734587,0.11743009090423584,0.0,0.0
marseille,20110705:0300,7,3,0.0,19.46,3.24,16.95803541690111,16.850445559248328,0.1075898576527834,0.0,0.0
marseille,20110705:0400,7,4,0.0,19.44,4.07,17.24008420482278,17.14224454946816,0.09783965535461903,0.0,0.0
marseille,20110705:0500,7,5,113.0,20.03,4.41,21.40515796840191,19.25066301599145,2.1544949524104595,0.0,0.0
marseille,20110705:0600,7,6,287.0,20.71,4.48,27.315595522522926,22.08251878619194,5.233076736330986,3.9787146270275113,0.0012433483209460972
marseille,20110705:0700,7,7,474.0,21.35,4.9,32.87678664550185,24.81853298842907,8.058253657072783,9.669904388487339,0.0030218451214022936
marseille,20110705:0800,7,8,641.0,23.16,5.45,38.246665904298425,28.168106246739626,10.078559657558799,12.094271589070559,0.0037794598715845495
marseille,20110705:0900,7,9,789.0,24.52,5.93,42.39201852120459,30.73637068271637,11.655647838488221,13.986777406185865,0.004370867939433083
marseille,20110705:1000,7,10,888.0,25.6,6.14,45.386386159807444,32.62903665192425,12.757349507883191,15.30881940945983,0.004784006065456196
marseille,20110705:1100,7,11,993.0,25.91,6.83,46.65762374177575,33.41422280296683,13.243400938808918,15.892081126570702,0.004966275352053344
marseille,20110705:1200,7,12,996.0,26.02,7.24,46.01576996501535,33.251156928017735,12.764613036997616,15.31753564439714,0.004786729888874106
marseille,20110705:1300,7,13,942.0,26.18,7.45,44.645447973161936,32.79308921657503,11.85235875658691,14.222830507904291,0.004444634533720091
marseille,20110705:1400,7,14,794.0,26.38,7.45,41.72915568575263,31.69775904621929,10.031396639533341,12.03767596744001,0.003761773739825003
marseille,20110705:1500,7,15,688.0,26.28,7.79,38.989557325839996,30.537237664684653,8.452319661155343,10.142783593386412,0.0031696198729332537
marseille,20110705:1600,7,16,498.0,25.9,8.14,34.44305005483329,28.471249658614397,5.971800396218896,7.166160475462674,0.0022394251485820856
marseille,20110705:1700,7,17,307.0,25.26,7.59,30.239065317437053,26.32145756855607,3.9176077488809824,4.701129298657179,0.0014691029058303683
marseille,20110705:1800,7,18,134.0,24.43,6.97,25.843399888835847,23.97490338422358,1.868496504612267,2.2120798666030166,0.0006912749583134427
marseille,20110705:1900,7,19,0.0,23.75,6.28,22.019449430517852,21.938478192314506,0.08097123820334673,0.0,0.0
marseille,20110705:2000,7,20,0.0,22.77,5.59,20.91433359310031,20.828657569363713,0.08567602373659611,0.0,0.0
marseille,20110705:2100,7,21,0.0,21.95,4.97,19.961550030857325,19.871045844629407,0.09050418622791767,0.0,0.0
marseille,20110705:2200,7,22,0.0,21.45,3.66,19.071277156472206,18.967553740367293,0.10372341610491276,0.0,0.0
marseille,20110705:2300,7,23,0.0,21.59,2.76,18.825762877240777,18.710394762456417,0.11536811478435993,0.0,0.0
marseille,20110706:0000,7,0,0.0,21.45,1.93,18.207569997757673,18.079688753932714,0.1278812438249588,0.0,0.0
marseille,20110706:0100,7,1,0.0,20.09,1.24,16.33358085528016,16.19460918009281,0.13897167518734932,0.0,0.0
marseille,20110706:0200,7,2,0.0,19.38,0.9,15.298352017998695,15.153606627136469,0.1447453908622265,0.0,0.0
marseille,20110706:0300,7,3,0.0,19.04,0.55,14.540121108293533,14.389350228011608,0.1507708802819252,0.0,0.0
marseille,20110706:0400,7,4,0.0,18.78,0.83,14.636350832879543,14.490616992115974,0.14573384076356888,0.0,0.0
marseille,20110706:0500,7,5,111.0,19.43,1.52,21.6328527033329,18.121292963624,3.5115597397089005,0.0,0.0
marseille,20110706:0600,7,6,278.0,20.63,1.59,30.974004678428173,22.694963440299034,8.279041238129139,8.368805614113807,0.0026152517544105643
marseille,20110706:0700,7,7,464.0,22.17,1.24,42.792948782444,28.351096343249083,14.441852439194918,17.3302229270339,0.005415694664698094
marseille,20110706:0800,7,8,636.0,23.3,0.76,55.67645329982042,34.26464319229126,21.411810107529163,25.694172129034992,0.008029428790323435
marseille,20110706:0900,7,9,779.0,24.18,1.31,59.41020604223013,36.669739270582795,22.740466771647334,27.288560125976797,0.008527675039367749
marseille,20110706:1000,7,10,925.0,24.8,1.79,62.91455861181021,38.73481223359704,24.179746378213167,29.015695653855797,0.009067404891829936
marseille,20110706:1100,7,11,944.0,25.1,2.97,56.87128074467182,36.63635832257569,20.234922422096133,24.281906906515356,0.007588095908286048
marseille,20110706:1200,7,12,946.0,25.16,3.79,53.36489664390683,35.361717231571674,18.003179412335157,21.603815294802185,0.0067511922796256825
marseille,20110706:1300,7,13,899.0,25.13,4.14,50.61435857787728,34.250343004241586,16.364015573635697,19.636818688362837,0.006136505840113386
marseille,20110706:1400,7,14,794.0,25.08,4.07,47.62244811281562,32.94910307973623,14.673345033079386,17.608014039695263,0.00550250438740477
marseille,20110706:1500,7,15,642.0,24.9,3.93,43.15041769295931,30.944261867552996,12.206155825406313,14.647386990487576,0.004577308434527368
marseille,20110706:1600,7,16,465.0,24.49,3.86,37.30063016526401,28.2587500102818,9.04188015498221,10.850256185978651,0.0033907050581183287
marseille,20110706:1700,7,17,251.0,24.06,3.52,30.27118720114231,25.027978559955955,5.2432086411863565,6.291850369423627,0.0019662032404448833
marseille,20110706:1800,7,18,74.0,23.5,3.24,23.616877533495426,21.905619110912085,1.7112584225833416,0.0,0.0
marseille,20110706:1900,7,19,0.0,22.86,2.9,20.135763250291348,20.0215326808393,0.11423056945204735,0.0,0.0
marseille,20110706:2000,7,20,0.0,22.29,2.55,19.40219873562455,19.28339001722634,0.11880871839821339,0.0,0.0
marseille,20110706:2100,7,21,0.0,21.85,2.62,19.009028933942318,18.891508290544152,0.1175206433981657,0.0,0.0
marseille,20110706:2200,7,22,0.0,21.09,3.52,18.666123133152723,18.5609648283571,0.10515830479562283,0.0,0.0
marseille,20110706:2300,7,23,0.0,20.8,4.0,18.551806770265102,18.452345971018076,0.09946079924702644,0.0,0.0
marseille,20110707:0000,7,0,0.0,20.46,3.52,18.048717910423875,17.943960670381784,0.10475724004209042,0.0,0.0
marseille,20110707:0100,7,1,0.0,20.26,2.41,17.341826744377613,17.222205009311438,0.11962173506617546,0.0,0.0
marseille,20110707:0200,7,2,0.0,20.1,1.93,16.890518460422754,16.76343908533454,0.12707937508821487,0.0,0.0
marseille,20110707:0300,7,3,0.0,20.03,1.59,16.574245002120733,16.441471837460995,0.13277316465973854,0.0,0.0
marseille,20110707:0400,7,4,0.0,19.96,2.14,16.8899529799819,16.766346152871847,0.12360682711005211,0.0,0.0
marseille,20110707:0500,7,5,77.0,20.18,3.03,20.506991054862738,18.657969627529383,1.849021427333355,0.0,0.0
marseille,20110707:0600,7,6,247.0,21.03,3.79,26.9729377143085,21.988072730600834,4.984864983707666,3.5675252571702,0.0011148516428656874
marseille,20110707:0700,7,7,424.0,21.79,4.28,32.74557803757489,24.908116590231657,7.83746144734323,9.404953736811876,0.0029390480427537113
marseille,20110707:0800,7,8,563.0,22.28,4.69,36.64272698573768,26.87897812575102,9.763748859986663,11.716498631983995,0.0036614058224949987
marseille,20110707:0900,7,9,760.0,22.66,5.17,41.479846611618996,29.186188001185656,12.29365861043334,14.752390332520008,0.004610121978912502
marseille,20110707:1000,7,10,829.0,23.24,5.79,42.450603703036904,30.008820965886116,12.441782737150788,14.930139284580946,0.0046656685264315455
marseille,20110707:1100,7,11,911.0,23.46,6.9,42.36520305275917,30.226672729477286,12.138530323281884,14.566236387938261,0.004551948871230707
marseille,20110707:1200,7,12,929.0,23.7,7.66,41.641536401584744,30.136169586330652,11.505366815254092,13.80644017830491,0.004314512555720284
