location,lat,lon,time_utc,month,hour,ghi_w_m2,ambient_c,wind_m_s,baseline_roof_temp_c,ant_roof_temp_c,temp_drop_c,cooling_saved_w_m2,electric_saved_kwh_m2_hour
name,43.913723,4.801025,20080705:1100,7,11,951.0,30.21,2.69,63.102502366527915,42.0860175229609,21.016484843567014,25.219781812280413,0.007881181816337629
name,43.913723,4.801025,20080705:1200,7,12,955.0,31.4,2.62,64.67144597321749,43.4032913018018,21.268154671415687,25.52178560569882,0.00797555800178088
name,43.913723,4.801025,20080705:1300,7,13,901.0,32.26,2.76,62.78485373593867,43.11199188232422,19.67286185361445,23.607434224337336,0.007377323195105417
name,43.913723,4.801025,20080705:1400,7,14,807.0,32.72,2.69,60.15108985826373,42.22338845953345,17.927701398730278,21.51324167847633,0.006722888024523852
name,43.913723,4.801025,20080705:1500,7,15,666.0,32.84,2.48,55.913035087287426,40.42295199818909,15.490083089098334,18.588099706917998,0.005808781158411874
name,43.913723,4.801025,20080705:1600,7,16,500.0,32.71,2.21,50.252070697024465,37.86429909989238,12.387771597132087,14.865325916558504,0.004645414348924532
name,43.913723,4.801025,20080705:1700,7,17,314.0,32.25,2.0,42.60836720466614,34.32566488161683,8.282702323049307,9.939242787659168,0.00310601337114349
name,43.913723,4.801025,20080705:1800,7,18,136.0,31.23,1.1,34.44078435190022,29.903313424438238,4.537470927461982,5.444965112954377,0.0017015515977982427
name,43.913723,4.801025,20080705:1900,7,19,5.0,28.81,1.45,25.267181154340506,24.97520594857633,0.29197520576417446,0.35037024691700935,0.00010949070216156542
name,43.913723,4.801025,20080705:2000,7,20,0.0,25.97,1.17,21.98846571147442,21.84535065665841,0.14311505481600761,0.0,0.0
name,43.913723,4.801025,20080705:2100,7,21,0.0,24.77,1.03,20.678919926285744,20.53398234769702,0.14493757858872414,0.0,0.0
name,43.913723,4.801025,20080705:2200,7,22,0.0,23.22,1.31,19.444471299648285,19.30511251091957,0.139358788728714,0.0,0.0
name,43.913723,4.801025,20080705:2300,7,23,0.0,22.49,1.24,18.66933047771454,18.529124706983566,0.1402057707309723,0.0,0.0
name,43.913723,4.801025,20080706:0000,7,0,0.0,22.66,0.97,18.56336958706379,18.41835729777813,0.1450122892856598,0.0,0.0
name,43.913723,4.801025,20080706:0100,7,1,0.0,22.46,0.9,18.292146418243647,18.14600694924593,0.1461394689977169,0.0,0.0
name,43.913723,4.801025,20080706:0200,7,2,0.0,21.91,0.9,17.757535837590694,17.611640449613333,0.14589538797736168,0.0,0.0
name,43.913723,4.801025,20080706:0300,7,3,0.0,21.34,0.62,16.86607515439391,16.715614330023527,0.15046082437038422,0.0,0.0
name,43.913723,4.801025,20080706:0400,7,4,0.0,20.66,0.69,16.29506964236498,16.14605948328972,0.14901015907526016,0.0,0.0
name,43.913723,4.801025,20080706:0500,7,5,104.0,20.03,0.83,22.18984454870224,18.28316705301404,3.9066774956882,0.0,0.0
name,43.913723,4.801025,20080706:0600,7,6,277.0,21.82,0.62,34.73755342885852,24.348289128392935,10.389264300465584,12.4671171605587,0.003895974112674594
name,43.913723,4.801025,20080706:0700,7,7,449.0,23.48,0.21,49.08389873802662,31.06814445927739,18.015754278749228,21.618905134499073,0.00675590785453096
name,43.913723,4.801025,20080706:0800,7,8,618.0,25.04,1.17,53.37740944698453,34.44620309397578,18.931206353008747,22.717447623610493,0.007099202382378278
name,43.913723,4.801025,20080706:0900,7,9,751.0,27.02,2.07,55.91016974300146,37.02430600300431,18.88586373999715,22.663036487996575,0.0070821989024989285
name,43.913723,4.801025,20080706:1000,7,10,632.0,28.93,2.83,49.80093882419169,35.747481286525726,14.053457537665963,16.864149045199156,0.005270046576624736
name,43.913723,4.801025,20080706:1100,7,11,84.0,30.2,3.86,30.467386096715927,28.73422942124307,1.7331566754728556,2.079788010567426,0.0006499337533023205
name,43.913723,4.801025,20080706:1200,7,12,597.0,30.18,4.55,45.38879606872797,35.01570565626025,10.373090412467718,12.447708494961262,0.003889908904675394
name,43.913723,4.801025,20080706:1300,7,13,95.0,28.97,4.97,29.536230890080333,27.85778447985649,1.6784464102238417,2.01413569226861,0.0006294174038339406
name,43.913723,4.801025,20080706:1400,7,14,271.0,29.25,4.69,34.92844682186842,30.18167537637055,4.7467714454978704,5.6961257345974445,0.0017800392920617014
name,43.913723,4.801025,20080706:1500,7,15,625.0,29.09,5.03,44.22678656876087,33.99145648814738,10.235330080613494,12.282396096736193,0.00383824878023006
